"Cell","Label","Area","Mean_Fluor_Dapi","Mean_Fluor_Piwi","Mean_Fluor_Red","Dapi_Pos","Piwi_Status","Red_Pos","Dapi_Red_Pos"
805,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.093,2901.817,275.033,41.68,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
806,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.116,2961.793,171.741,23.669,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
807,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.082,2239.916,1259.368,70.069,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
808,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",18.653,1466.276,131.221,31.193,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
809,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",18.087,1842.997,171.011,173.271,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
810,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",32.876,2198.708,1653.339,23.599,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
811,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.66,1841.218,150.116,45.281,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
812,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",13.964,1911.432,161.948,46.384,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
813,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",18.653,3168.113,341.45,30.094,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
814,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.814,2826.095,259.416,65.783,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
815,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",19.529,2964.559,194.894,45.259,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
816,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.816,2694.541,1584.996,52.723,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
817,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.146,2701.092,1446.648,34.525,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
818,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.806,2829.355,593.853,28.9,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
819,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.909,2391.442,185.845,49.776,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
820,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",50.55,2093.267,193.169,42.555,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
821,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.671,2669.162,1087.106,29.212,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
822,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",39.987,3310.7,3261.764,30.564,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
823,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",34.731,2120.751,145.129,37.545,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
824,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.386,2396.39,182.167,34.651,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
825,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.969,2756.171,67.218,46.01,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
826,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.868,2139.952,112.016,35.805,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
827,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.446,2251.059,100.468,29.062,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
828,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",14.377,1417.48,133.473,74.014,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
829,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",15.304,2187.747,88.249,28.293,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
830,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.259,3276.325,1081.794,34.098,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
831,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.392,2561.543,153.292,34.227,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
832,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.062,2520.043,1523.333,95.952,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
833,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",41.996,3677.982,616.921,49.54,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
834,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.644,2304.737,380.22,53.585,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
835,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",36.225,2643.886,153.014,37.494,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
836,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",40.038,2567.185,102.082,148.03,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
837,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.077,3186.929,547.045,37.628,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
838,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.467,3334.273,208.606,55.374,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
839,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.877,2479.758,106.176,24.329,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
840,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.494,2185.831,142.722,51.888,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
841,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",21.488,1810.945,115.866,28.254,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
842,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.909,2398.918,131.653,42.795,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
843,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",26.589,2473.266,807.103,32.463,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
844,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",50.911,1696.111,195.232,44.929,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
845,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",14.892,1806.779,128.9,40.315,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
846,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.455,2821.004,355.259,44.198,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
847,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",34.267,2969.887,76.817,29.328,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
848,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",26.074,1972.217,533.949,31.931,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
849,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",20.045,1750.075,151.792,27.445,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
850,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.062,2202.096,302.277,38.631,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
851,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",21.024,3008.042,1222.828,49.75,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
852,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",26.795,2675.498,2139.944,29.85,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
853,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",34.731,2059.709,90.518,25.932,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
854,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",32.876,2026.103,121.329,25.917,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
855,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",49.674,4680.363,1463.27,58.929,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
856,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.99,2467.313,174.842,36.282,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
857,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",21.333,3949.889,860.457,34.341,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
858,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.454,2205.245,86.533,25.672,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
859,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.496,2317.429,177.736,37.584,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
860,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",38.286,2664.728,625.466,26.876,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
861,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.053,2429.16,152.25,31.897,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
862,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",13.398,2051.635,643.819,23.169,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
863,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",12.315,1373.69,143.841,45.498,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
864,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.18,1420.245,71.01,94.557,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
865,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.185,2078.033,117.896,29.413,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
866,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",45.964,2453.233,202.483,35.705,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
867,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",26.177,2240.949,121.85,29.276,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
868,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.776,2821.93,183.701,35.79,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
869,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",36.74,3283.902,205.505,30.316,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
870,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.579,2667.281,375.43,475.853,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
871,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.526,2450.81,1454.75,41.073,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
872,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",15.819,3190.919,456.316,48.02,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
873,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",39.007,2789.029,112.268,31.697,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
874,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",48.283,2034.512,296.305,2551.572,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
875,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",45.242,3408.297,1717.375,303.514,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
876,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",38.131,3180.142,1696.065,24.593,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
877,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.291,1721.752,159.195,39.712,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
878,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",13.501,2756.908,2713.679,29.408,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
879,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",44.006,2373.429,106.852,31.266,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
880,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",19.272,1874.888,239.048,870.152,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
881,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",20.663,2205.698,225.766,32.249,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
882,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.082,2406.506,328.793,58.145,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
883,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.958,2701.514,474.701,25.331,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
884,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.763,2108.744,138.874,1186.714,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
885,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.805,1740,116.354,30.442,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
886,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",36.998,2851.245,563.177,39.092,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
887,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.661,3248.285,183.904,73.084,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
888,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.723,2228.506,346.221,29.151,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
889,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.579,3200.447,1161.21,27.786,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
890,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.167,2792.386,53.439,26.823,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
891,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.386,2108.327,212.182,30.145,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
892,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.167,2133.168,1149.456,31.064,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
893,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.971,2009.748,269.867,31.244,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
894,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.85,1851.694,793.826,42.523,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
895,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.312,2025.201,147.965,27.508,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
896,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.261,2246.715,115.257,34.681,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
897,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.938,2456.902,211.454,44.139,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
898,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",21.024,2405.931,397.181,28.265,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
899,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",14.067,3155.667,178.916,34.11,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
900,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",44.006,1531.999,88.713,31.131,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
901,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",15.665,1061.477,490.112,4222.849,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
902,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",18.499,2515.499,146.214,44.802,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
903,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",37.822,3900.452,1643.741,46.437,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
904,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",12.985,1068.504,2455.234,43.996,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
905,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",91.722,2822.004,450.981,71.429,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
906,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",13.552,2575.612,3371.783,32.327,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
907,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",34.679,2036.49,165.811,29.999,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
908,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.877,2126.824,209.656,39.1,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
909,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",21.694,2224.029,307.005,109.929,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
910,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.526,3470.482,2279.972,28.764,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
911,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",42.099,2407.703,131.379,42.716,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
912,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.858,2548.765,97.989,418.646,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
913,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",50.653,3381.257,3137.522,33.922,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
914,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",19.787,2018.362,178.622,30.555,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
915,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",37.822,2357.069,222.658,46.707,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
916,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.917,2102.568,89.653,36.653,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
917,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.18,2027.914,811.035,603.541,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
918,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",31.793,2203.217,227.441,41.712,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
919,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.785,2360.686,177.58,50.083,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
920,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",38.08,2139.999,150.912,36.217,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
921,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",29.681,1967.457,204.24,37.759,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
922,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",20.045,2072.149,1053.954,192.866,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
923,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",31.02,2327.542,222.88,24.658,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
924,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.116,2180.167,120.9,1511.968,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
925,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",15.922,1317.984,94.133,33.761,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
926,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",31.793,3948.204,2826.01,26.605,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
927,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.415,3239.428,1662.63,29.49,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
928,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",32.154,2855.76,1225.439,26.008,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
929,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.352,2138.72,257.157,4347.382,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
930,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",37.565,2762.1,407.645,804.631,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
931,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",17.623,2387.19,378.19,45.386,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
932,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",60.134,2703.967,932.835,23.295,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
933,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",42.821,3290.372,2423.149,32.747,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
934,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.188,2614.2,168.578,3297.096,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
935,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",66.421,2405.553,106.996,73.708,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
936,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.312,2825.005,1136.852,25.286,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
937,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.837,2125.992,166.585,38.425,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
938,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",17.881,3476.311,206.818,72.378,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
939,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",20.509,1923.389,404.106,47.324,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
940,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",37.204,2482.62,385.501,46.402,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
941,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",34.576,3432.796,2688.405,32.235,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
942,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",22.054,3088.811,102.785,29.942,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
943,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.135,2111.049,258.474,33.575,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
944,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",18.087,3019.533,1239.279,23.177,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
945,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",40.09,2833.389,140.555,24.401,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
946,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",19.22,3332.531,164.847,38.815,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
947,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",19.272,2422.909,268.65,36.703,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
948,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",13.964,1827.384,331.207,33.004,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
949,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.289,2316.208,1035.667,2032.117,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
950,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",47.304,2153.492,702.779,42.656,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
951,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.507,2960.848,276.663,1340.016,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
952,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",27.774,2347.939,342.603,53.516,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
953,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",52.766,3668.649,531.823,93.312,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
954,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.232,1964.079,1221.143,25.79,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
955,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.289,3023.404,3441.499,25.299,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
956,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",16.335,2053.65,429.372,50.073,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
957,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",31.33,2074.283,233.411,60.743,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
958,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",21.075,2582.89,104.176,24.914,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
959,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",40.09,1934.958,462.681,21.578,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
960,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",12.006,895.043,161.305,55.472,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
961,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",52.714,2411.245,173.543,67.045,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
962,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",32,2254.662,106.948,32.388,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
963,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",23.497,3392.478,928.838,1698.259,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
964,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",37.204,2108.943,358.345,30.583,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
965,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.803,2033.806,111.091,28.409,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
966,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.765,2523.008,121.284,99.996,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
967,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",28.908,2801.519,127.292,29.458,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
968,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",33.906,1842.096,105.824,37.067,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
969,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",32.566,2842.46,861.858,40.258,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
970,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",20.302,2740.97,144.355,35.003,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
971,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",24.579,2363.753,154.453,22.453,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
972,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",25.507,2643.147,407.129,50.774,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
973,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",51.581,2989.145,626.067,26.013,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
974,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",12.367,1363.396,475.9,71.658,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
975,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT2",30.248,2185.506,96.647,31.942,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
