"Cell","Label","Area","Mean_Fluor_Dapi","Mean_Fluor_Piwi","Mean_Fluor_Red","Dapi_Pos","Piwi_Status","Red_Pos","Dapi_Red_Pos"
2406,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.244,3695.903,107.601,33.398,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2407,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.961,3555.52,1935.91,27.744,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2408,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",50.859,2709.384,1166.884,199.983,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2409,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.201,1783.963,561.034,38.4,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2410,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",82.137,2647.984,948.989,4548.742,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2411,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.015,3493.13,2013.742,52.331,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2412,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",111.303,3083.608,225.037,62.422,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2413,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.344,1821.402,227.298,37.601,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2414,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.28,2241.875,1061.804,208.078,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2415,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.895,1163.609,334.272,4094.265,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2416,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.478,1466.722,294.519,38.151,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2417,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.545,3199.591,809.507,26.304,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2418,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.586,2276.72,116.508,47.332,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2419,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.625,1211.514,1742.984,75.502,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2420,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.404,1925.73,184.154,36.688,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2421,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.302,2835.827,1052.685,482.81,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2422,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.787,3432.591,406.568,88.492,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2423,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.339,2494.462,232.688,57.946,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2424,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",59.155,3282.534,1363.999,48.117,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2425,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.853,2950.52,3125.684,37.414,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2426,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.074,3481.771,792.66,3394.702,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2427,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.555,1574.686,434.867,52.439,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2428,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.622,2718.796,237.359,42.975,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2429,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.415,2593.818,241.253,51.926,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2430,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.913,1799.941,524.237,103.993,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2431,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",54.621,2381.153,2508.592,1007.468,"TRUE","Piwi_Hi","TRUE","Dapi+_Red+"
2432,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.882,1229.948,66.304,39.792,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2433,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.545,2702.272,415.384,51.685,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2434,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.18,2350.038,1164.293,38.385,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2435,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.252,1379.816,924.591,3400.101,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2436,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",66.009,2119.34,3076.832,34.912,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2437,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.022,2798.392,191.762,57.436,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2438,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.011,2265.673,191.519,71.462,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2439,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.196,1988.42,461.415,45.836,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2440,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.62,1388.91,1036.226,48.778,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2441,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.251,1462.003,167.02,94.387,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2442,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.45,3845.65,156.003,32.708,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2443,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",52.766,1778.826,1001.285,132.86,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2444,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.283,1791.101,218.772,43.041,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2445,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.434,2624.926,194.267,39.454,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2446,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.492,3620.296,2871.945,42.578,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2447,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.362,2152.296,1402.313,42.094,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2448,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.876,2941.328,1050.972,42.013,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2449,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",60.031,2378.058,759.872,1472.8,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2450,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.173,1067.688,726.456,5522.836,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2451,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.42,3054.914,1607.098,62.022,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2452,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.954,3348.416,2758.59,50.785,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2453,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.695,1515.586,151.667,76.799,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2454,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.837,2628.774,1024.95,37.714,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2455,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",81.107,2350.344,248.098,125.753,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2456,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.043,1189.516,185.595,44.788,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2457,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",56.836,1880.593,451.165,3431.228,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2458,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.921,1124.36,48.722,26.616,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2459,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.806,2202.223,473.201,58.297,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2460,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.921,3341.438,505.633,1527.101,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2461,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.082,3952.322,1391.57,48.478,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2462,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.253,2002.503,429.341,1857.088,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2463,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.847,1621.902,2296.052,74.768,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2464,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.591,1060.141,67.797,43.84,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2465,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.454,2724.832,2533.75,41.472,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2466,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.589,1238.134,225.614,83.3,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2467,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.586,3409.379,434.115,1000.551,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2468,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.067,1814.352,215.703,45.579,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2469,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.988,2034.695,215.822,68.452,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2470,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.375,2022.351,61.649,27.638,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2471,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.033,2762.139,258.076,80.81,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2472,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.826,2774.431,705.15,43.065,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2473,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.114,2609.088,3096.129,134.342,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2474,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.446,2061.484,165.193,48.435,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2475,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.767,2954.581,559.63,297.207,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2476,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.518,1147.201,224.316,4166.876,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
2477,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.487,2473.7,495.307,46.253,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2478,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.434,3115.573,1462.513,31.957,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2479,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.909,3266.442,475.776,419.284,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2480,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.138,2262.321,840.605,61.756,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2481,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.98,2144.613,170.783,70.289,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2482,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.673,1924.218,129.132,38.339,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2483,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.618,3578.826,300.115,107.899,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2484,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.104,2592.578,268.291,66.162,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2485,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",64.72,2267.537,138.107,86.761,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2486,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.331,3571.796,3658.83,57.119,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2487,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.682,2085.829,191.787,48.639,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2488,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.929,2088.72,932.144,39.039,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2489,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.65,3580.647,216.714,62.317,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2490,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.418,1141.033,282.975,53.315,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2491,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.421,1853.036,143.07,50.531,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2492,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.212,1679.084,227.304,75.236,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2493,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.763,2571.958,394.554,35.71,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2494,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",58.279,3440.067,3136.33,48.302,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2495,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.274,1595.664,168.267,49.123,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2496,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.24,3234.399,3119.86,841.927,"TRUE","Piwi_Hi","TRUE","Dapi+_Red+"
2497,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.845,1914.11,348.547,119.974,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2498,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.307,1920.251,173.931,81.124,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2499,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",61.732,2110.027,2264.892,46.364,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2500,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.423,3071.047,658.363,84.764,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2501,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",54.209,2154.761,194.521,173.278,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2502,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.228,2721.925,301.462,41.965,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2503,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.56,1284.9,180.263,108.84,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2504,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.579,2425.809,443.382,36.117,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2505,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.462,2418.1,266.847,109.404,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2506,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.789,908.063,57.711,50.885,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2507,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.404,2166.582,693.101,215.069,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2508,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.576,2289.607,1005.057,76.256,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2509,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.299,3074.342,6185.201,50.226,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2510,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.684,2246.531,313.267,91.476,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2511,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.196,2588.375,860.596,42.973,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2512,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.902,1663.802,235.302,40.174,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2513,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.177,2795.098,323.486,31.039,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2514,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.096,3235.054,902.441,69.736,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2515,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",72.553,3363.908,622.791,117.66,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2516,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.973,1610.481,423.062,3856.909,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2517,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.566,2353.759,367.639,68.991,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2518,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.178,1444.752,196.406,32.433,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2519,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",63.071,2035.535,316.97,99.815,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2520,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.93,2751.272,245.342,84.919,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2521,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",50.808,2519.08,1301.707,81.371,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2522,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.798,2497.39,250.003,67.175,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2523,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.278,2427.562,246.941,76.026,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2524,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.238,1946.339,200.292,51.953,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2525,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.737,1903.08,68.024,38.094,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2526,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",61.01,886.227,281.159,3778.754,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
2527,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.103,2060.981,424.724,70.363,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2528,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.806,2267.29,310.983,131.165,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2529,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.21,2636.846,150.111,77.978,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2530,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.325,2352.795,3499.978,59.964,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2531,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.352,1998.073,289.768,2312.691,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
2532,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.467,3195.842,1549.415,48.931,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2533,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.526,1936.55,255.391,73.796,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2534,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.283,1270.291,1732.639,76.718,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2535,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.979,2051.036,727.941,42.242,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2536,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.716,1968.587,1341.328,64.079,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2537,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.051,2167.563,2135.487,56.59,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2538,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",61.268,2649.082,943.966,45.641,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2539,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.135,2063.612,255.705,77.002,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2540,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",42.254,1958.889,239.194,78.132,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2541,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",44.985,1880.144,445.371,122.743,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2542,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.963,2685.071,3258.832,54.834,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2543,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.929,2587.666,1972.904,58.43,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2544,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.268,2005.523,360.38,74.19,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2545,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",86.466,1559.321,340.705,3870.116,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2546,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.547,2354.554,181.854,80.348,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2547,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.085,2301.259,618.665,77.58,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2548,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.912,2675.927,3334.132,104.485,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2549,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.444,1595.77,180.449,88.944,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2550,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.964,1492.066,2222.203,43.978,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2551,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.148,2445.217,3644.448,33.793,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2552,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.703,2630.746,1017.713,30.07,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2553,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.625,2375.539,134.665,27.8,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2554,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.304,2829.605,1977.65,44.418,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2555,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.143,2809.333,758.988,282.475,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2556,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.181,2613.169,489.979,157.347,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2557,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.913,1834.563,1195.689,107.944,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2558,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.629,1701.63,147.461,1044.137,"TRUE","Piwi_Neg","TRUE","Dapi+_Red+"
2559,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.196,2718.068,599.519,75.643,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2560,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.898,1542.015,509.529,46.262,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2561,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.898,2145.065,229.308,57.851,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2562,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.173,1680.472,97.812,80.14,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2563,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",69.77,2099.889,368.287,3825.753,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
2564,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.795,2716.527,797.458,255.977,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2565,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.093,2599.901,136.783,86.81,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2566,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.658,2430.04,216.077,63.256,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2567,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.509,1430.709,85.784,33.018,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2568,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",71.986,2615.865,768.734,221.811,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
2569,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.835,2594.269,257.876,88.618,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2570,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",34.267,1948.423,192.278,65.782,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2571,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.868,2470.267,2194.767,34.598,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
2572,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",48.025,1912.936,232.623,71.457,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
2573,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.751,2442.544,1093.774,118.815,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
